Date,Open,High,Low,Close,AdjClose,Volume
2012-04-27,96.230003,97.529999,95.800003,97.379997,97.379997,7373300
2012-04-30,97.610001,97.75,97.089996,97.449997,97.449997,4507200
2012-05-01,97.230003,98.010002,97.129997,97.199997,97.199997,5297900
2012-05-02,96.900002,97.709999,96.900002,97.510002,97.510002,4348300
2012-05-03,97.470001,97.580002,96.790001,97.040001,97.040001,3935200
2012-05-04,96.849998,96.849998,95.75,95.870003,95.870003,4688500
2012-05-07,95.730003,96.029999,95.199997,95.510002,95.510002,5089700
2012-05-08,93.900002,94.870003,92.970001,93.550003,93.550003,12379500
2012-05-09,92.989998,93.089996,91.559998,91.93,91.93,8975700
2012-05-10,92.699997,92.730003,91.730003,91.870003,91.870003,7129500
2012-05-11,91.690002,92.599998,91.669998,91.900002,91.900002,5366500
2012-05-14,91.540001,91.690002,90.660004,90.879997,90.879997,6050000
2012-05-15,90.989998,91.739998,90.849998,91.010002,91.010002,4890300
2012-05-16,91.120003,91.690002,90.980003,91.43,91.43,4949100
2012-05-17,91.279999,91.580002,89.5,89.620003,89.620003,9094100
2012-05-18,90.209999,91.110001,89.690002,89.849998,89.849998,7990700
2012-05-21,90.010002,91.32,89.889999,91.269997,91.269997,6622500
2012-05-22,91.959999,91.959999,91,91.339996,91.339996,5063400
2012-05-23,90.970001,91.57,90.669998,91.480003,91.480003,4236500
2012-05-24,91.860001,92.110001,90.830002,91.529999,91.529999,5010000
2012-05-25,91.650002,91.800003,90.809998,91.050003,91.050003,3681300
2012-05-29,91.410004,91.730003,90.260002,90.900002,90.900002,5380300
2012-05-30,90.400002,90.519997,89.849998,90.110001,90.110001,5375600
2012-05-31,89.889999,90.260002,89.260002,89.339996,89.339996,6816400
2012-06-01,87.470001,88.129997,86.5,86.709999,86.709999,10832500
2012-06-04,86.599998,86.779999,86.010002,86.32,86.32,7035200
2012-06-05,86.220001,87.410004,86.010002,87.080002,87.080002,7237300
2012-06-06,87.919998,88.660004,87.440002,88.660004,88.660004,5936000
2012-06-07,89.599998,89.779999,88.010002,88.379997,88.379997,8321500
2012-06-08,86.400002,88.269997,85.919998,87.75,87.75,12060100
2012-06-11,88.980003,89.050003,86.589996,86.589996,86.589996,9511900
2012-06-12,87,87.589996,86.669998,87.510002,87.510002,7762000
2012-06-13,86.949997,88.940002,86.879997,87.970001,87.970001,8838500
2012-06-14,88.489998,89.919998,88.120003,89.720001,89.720001,7646300
2012-06-15,90.139999,90.760002,89.730003,90.5,90.5,9516800
2012-06-18,90.599998,90.620003,89.919998,90.239998,90.239998,6343400
2012-06-19,89.970001,90.25,89.209999,89.599998,89.599998,7601600
2012-06-20,89.589996,89.669998,88.160004,88.650002,88.650002,7917500
2012-06-21,89.089996,89.150002,87.529999,87.639999,87.639999,5762200
2012-06-22,88.190002,88.589996,87.980003,88.349998,88.349998,5325400
2012-06-25,88,88.330002,87.699997,88.120003,88.120003,4524400
2012-06-26,88.57,89.43,88.550003,89.099998,89.099998,4488500
2012-06-27,89.260002,89.5,88.040001,88.330002,88.330002,5940300
2012-06-28,88.019997,88.260002,87.379997,88.18,88.18,4922600
2012-06-29,89.080002,89.190002,88.059998,88.529999,88.529999,6364700
2012-07-02,88.410004,88.410004,87.650002,88.080002,88.080002,5088100
2012-07-03,88.209999,88.730003,87.949997,88.580002,88.580002,4597000
2012-07-05,88.790001,89.980003,88.699997,89.300003,89.300003,5794300
2012-07-06,89.220001,89.93,89.110001,89.660004,89.660004,4533200
2012-07-09,89.639999,89.949997,89.330002,89.800003,89.800003,3785000
2012-07-10,90.029999,90.870003,89.650002,90.25,90.25,6615500
2012-07-11,90.68,90.809998,89,89.529999,89.529999,6230300
2012-07-12,89.269997,92.5,89.190002,91.93,91.93,11741900
2012-07-13,92.269997,92.690002,92.07,92.290001,92.290001,6163500
2012-07-16,92.150002,92.269997,91.5,91.650002,91.650002,3601300
2012-07-17,91.989998,92.349998,91.209999,91.889999,91.889999,3753800
2012-07-18,91.440002,92.230003,91,92.220001,92.220001,5962700
2012-07-19,92.589996,93.32,92.050003,92.760002,92.760002,7430800
2012-07-20,92.089996,92.290001,91.400002,91.580002,91.580002,7269800
2012-07-23,89.220001,89.849998,88.25,88.940002,88.940002,12127900
2012-07-24,89.160004,89.470001,87.620003,88.059998,88.059998,7036800
2012-07-25,88.360001,88.459999,87.839996,88.040001,88.040001,4262200
2012-07-26,89.190002,89.470001,88.589996,89,89,4517500
2012-07-27,89.339996,89.690002,88.650002,89.190002,89.190002,5932500
2012-07-30,89.32,89.669998,89.120003,89.330002,89.330002,4431600
2012-07-31,89.110001,89.760002,88.809998,89.360001,89.360001,4596900
2012-08-01,89.489998,89.849998,89.300003,89.43,89.43,4133600
2012-08-02,89.07,89.690002,88.559998,89.589996,89.589996,4332700
2012-08-03,90.169998,90.360001,89.290001,89.589996,89.589996,4873000
2012-08-06,89.769997,90.43,89.5,89.690002,89.690002,3490200
2012-08-07,89.709999,90.120003,88.970001,89.010002,89.010002,5341900
2012-08-08,86.870003,87.980003,86.150002,87.529999,87.529999,14424800
2012-08-09,87.580002,87.959999,87.089996,87.150002,87.150002,6023500
2012-08-10,87.25,88.230003,87.199997,88.199997,88.199997,5747400
2012-08-13,88.459999,88.480003,87.720001,87.900002,87.900002,4308100
2012-08-14,88.07,88.279999,87.919998,88.120003,88.120003,3828200
2012-08-15,88.269997,88.389999,87.75,87.809998,87.809998,4346200
2012-08-16,87.940002,88.050003,87.440002,87.459999,87.459999,5568000
2012-08-17,87.68,87.860001,87.279999,87.360001,87.360001,6704300
2012-08-20,87.169998,88.220001,87.160004,88.169998,88.169998,4823500
2012-08-21,88.260002,89,88.050003,88.519997,88.519997,4414200
2012-08-22,88.629997,88.800003,88.260002,88.550003,88.550003,4269000
2012-08-23,88.660004,88.949997,88.129997,88.25,88.25,3005900
2012-08-24,88.209999,89,88.099998,88.919998,88.919998,3508000
2012-08-27,89.129997,89.82,89.010002,89.540001,89.540001,4313800
2012-08-28,89.440002,89.75,88.959999,89.139999,89.139999,4428700
2012-08-29,89.089996,89.809998,89.010002,89.650002,89.650002,4292200
2012-08-30,88.839996,89.019997,88.599998,88.699997,88.699997,4567900
2012-08-31,89.040001,89.860001,88.900002,89.489998,89.489998,6063800
2012-09-04,89.510002,89.510002,88.709999,89.050003,89.050003,4287000
2012-09-05,89.300003,89.459999,88.849998,89.059998,89.059998,3597800
2012-09-06,89.589996,90.790001,89.559998,90.669998,90.669998,5925100
2012-09-07,91.080002,91.080002,90.419998,91.019997,91.019997,4889600
2012-09-10,90.949997,91.5,90.900002,91.300003,91.300003,5008200
2012-09-11,91.870003,92.099998,91.169998,91.199997,91.199997,5595500
2012-09-12,91.470001,91.650002,90.610001,90.82,90.82,5363400
2012-09-13,90.540001,91.889999,90.540001,91.57,91.57,5666500
2012-09-14,91.870003,92.120003,91.470001,91.699997,91.699997,6395000
2012-09-17,91.75,92.43,91.720001,92.139999,92.139999,5294600
2012-09-18,92.040001,93.099998,92,93.080002,93.080002,5272900
2012-09-19,93.239998,93.449997,92.760002,92.830002,92.830002,3979900
2012-09-20,92.779999,93.199997,92.75,93.150002,93.150002,3981400
2012-09-21,93.629997,93.910004,93.389999,93.709999,93.709999,7247700
2012-09-24,93.330002,93.919998,93.160004,93.709999,93.709999,3722000
2012-09-25,93.910004,94,92.82,92.860001,92.860001,4714600
2012-09-26,92.889999,93.349998,92.879997,93.199997,93.199997,4392000
2012-09-27,93.379997,93.629997,93.120003,93.269997,93.269997,3840400
2012-09-28,92.010002,92.010002,90.400002,91.75,91.75,9523600
2012-10-01,92.110001,92.5,91.889999,91.989998,91.989998,4939800
2012-10-02,92.169998,92.230003,90.720001,90.93,90.93,5979500
2012-10-03,91.099998,91.25,90.269997,90.349998,90.349998,6337400
2012-10-04,90.900002,91.190002,90.589996,91.029999,91.029999,4478300
2012-10-05,91.489998,91.559998,90.699997,91,91,4166200
2012-10-08,90.970001,91.650002,90.809998,91.540001,91.540001,3894900
2012-10-09,91.459999,92.599998,91.419998,92.110001,92.110001,7048900
2012-10-10,92.940002,93.370003,92.360001,92.400002,92.400002,6712100
2012-10-11,92.660004,93,92.360001,92.360001,92.360001,4274400
2012-10-12,92.57,92.699997,92.349998,92.510002,92.510002,3411100
2012-10-15,92.779999,93.739998,92.650002,93.5,93.5,5630700
2012-10-16,93.970001,94.089996,93.639999,94.089996,94.089996,4678900
2012-10-17,93.959999,94.160004,93.25,93.68,93.68,5623700
2012-10-18,93.669998,93.75,92.610001,92.860001,92.860001,6817600
2012-10-19,90.07,90.25,88.550003,88.720001,88.720001,19495400
2012-10-22,88.860001,89.080002,87.849998,88.449997,88.449997,8142400
2012-10-23,88.019997,88.379997,87.32,87.959999,87.959999,7763800
2012-10-24,88.449997,88.449997,87.089996,87.279999,87.279999,6498000
2012-10-25,87.779999,87.790001,86.970001,87.330002,87.330002,4978800
2012-10-26,87.459999,87.559998,86.620003,86.709999,86.709999,7684500
2012-10-31,87.480003,87.540001,86.370003,86.800003,86.800003,6899300
2012-11-01,87,87.099998,86.400002,86.800003,86.800003,7374900
2012-11-02,87.349998,87.900002,86.760002,86.860001,86.860001,7908400
2012-11-05,86.970001,87.629997,86.699997,87.459999,87.459999,5039100
2012-11-06,87.739998,88.129997,87.629997,87.970001,87.970001,5581600
2012-11-07,87.809998,87.980003,86.699997,86.860001,86.860001,5971900
2012-11-08,86.389999,87,84.959999,85.129997,85.129997,11398400
2012-11-09,84.470001,85.099998,84.050003,84.739998,84.739998,11030400
2012-11-12,84.949997,85.300003,84.599998,84.879997,84.879997,4101900
2012-11-13,84.760002,85.279999,84.519997,84.639999,84.639999,4842300
2012-11-14,84.849998,85.610001,84.18,84.620003,84.620003,8157000
2012-11-15,84.389999,84.739998,83.610001,84.050003,84.050003,7639100
2012-11-16,84.169998,84.389999,83.309998,84.120003,84.120003,6909300
2012-11-19,84.540001,85.050003,84.370003,85.040001,85.040001,5559800
2012-11-20,85.169998,86.169998,85.099998,85.68,85.68,5822800
2012-11-21,86.059998,86.260002,85.290001,86.010002,86.010002,3900700
2012-11-23,86.769997,87.07,86.559998,87.050003,87.050003,2474400
2012-11-26,86.529999,86.669998,85.800003,86.239998,86.239998,5619200
2012-11-27,86.239998,86.459999,85.82,85.919998,85.919998,4633200
2012-11-28,85.910004,86.660004,85.690002,86.519997,86.519997,7155400
2012-11-29,86.440002,86.980003,86.099998,86.489998,86.489998,4873900
2012-11-30,86.080002,87.309998,85.949997,87.040001,87.040001,7369800
2012-12-03,87.419998,87.43,86.760002,87.059998,87.059998,6638100
2012-12-04,86.639999,87.379997,86.269997,87.199997,87.199997,6109700
2012-12-05,87.43,87.970001,86.730003,86.970001,86.970001,5349700
2012-12-06,87.110001,88.389999,87.099998,88.089996,88.089996,6580200
2012-12-07,89.089996,89.139999,88.199997,88.480003,88.480003,8086500
2012-12-10,89.970001,90.169998,89.010002,89.410004,89.410004,9276400
2012-12-11,89.760002,89.809998,89,89.620003,89.620003,7333000
2012-12-12,89.870003,89.989998,89.199997,89.309998,89.309998,4219500
2012-12-13,89.269997,89.730003,88.93,89.169998,89.169998,4639700
2012-12-14,88.839996,89.389999,88.5,88.879997,88.879997,4364600
2012-12-17,89.139999,89.93,89.010002,89.910004,89.910004,5956500
2012-12-18,89.989998,90.800003,89.919998,90.519997,90.519997,5340500
2012-12-19,90.730003,90.849998,89.699997,89.709999,89.709999,5152900
2012-12-20,89.970001,90.120003,89.449997,90.040001,90.040001,4298900
2012-12-21,89.650002,90.190002,89.110001,90.18,90.18,10730000
2012-12-24,89.589996,89.690002,89.099998,89.290001,89.290001,2375000
2012-12-26,89.120003,89.370003,88.389999,88.739998,88.739998,3054000
2012-12-27,88.900002,89.129997,87.760002,88.720001,88.720001,4576600
2012-12-28,88.239998,88.540001,87.470001,87.580002,87.580002,3725600
2012-12-31,87.419998,88.25,86.809998,88.209999,88.209999,6236600
2013-01-02,89.400002,90.349998,89.330002,90.120003,90.120003,7377200
2013-01-03,90.309998,90.699997,90.160004,90.629997,90.629997,5473500
2013-01-04,90.620003,90.790001,89.669998,89.849998,89.849998,5374100
2013-01-07,89.769997,91.050003,89.25,90.910004,90.910004,5820900
2013-01-08,90.540001,90.959999,89.970001,90.940002,90.940002,6285200
2013-01-09,90.800003,91.239998,90.360001,90.809998,90.809998,4822100
2013-01-10,91.349998,91.639999,91.029999,91.400002,91.400002,4393300
2013-01-11,91.940002,91.980003,91.050003,91.730003,91.730003,3692600
2013-01-14,91.760002,92.120003,91.43,91.529999,91.529999,3828100
2013-01-15,91.110001,91.629997,90.860001,91.510002,91.510002,3910400
2013-01-16,91.129997,91.32,90.910004,91.099998,91.099998,2925800
2013-01-17,91.449997,92.099998,91.309998,91.760002,91.760002,4044600
2013-01-18,92.07,92.300003,91.849998,92.260002,92.260002,5579900
2013-01-22,92.150002,93.330002,91.809998,92.949997,92.949997,6967300
2013-01-23,93.449997,93.75,92.25,93.480003,93.480003,9368000
2013-01-24,93.580002,93.599998,93.019997,93.309998,93.309998,5157200
2013-01-25,93.309998,93.940002,93.279999,93.720001,93.720001,5461600
2013-01-28,93.940002,94.580002,93.639999,94.360001,94.360001,4564600
2013-01-29,94.150002,94.989998,94.050003,94.919998,94.919998,4929700
2013-01-30,94.879997,95.099998,94.43,94.669998,94.669998,4657600
2013-01-31,94.599998,95.290001,94.459999,95.290001,95.290001,5740500
2013-02-01,95.580002,96.32,95.5,95.949997,95.949997,5481100
2013-02-04,95.400002,95.790001,94.5,94.599998,94.599998,5933300
2013-02-05,94.589996,95.540001,94.510002,94.910004,94.910004,4952800
2013-02-06,94.489998,95.330002,94.410004,95.07,95.07,4482700
2013-02-07,95.029999,95.059998,94.07,94.629997,94.629997,5619600
2013-02-08,94.389999,95.480003,94.360001,94.870003,94.870003,5331600
2013-02-11,94.75,95.309998,94.599998,95.169998,95.169998,3557600
2013-02-12,95.050003,95.339996,94.809998,95.099998,95.099998,4526900
2013-02-13,94.639999,94.75,93.480003,94,94,6663100
2013-02-14,93.860001,93.889999,93.190002,93.559998,93.559998,5360900
2013-02-15,93.809998,94.309998,93.209999,93.900002,93.900002,5094100
2013-02-19,94.139999,94.489998,93.769997,93.849998,93.849998,4401900
2013-02-20,93.93,94.480003,93.75,93.910004,93.910004,4023800
2013-02-21,93.440002,94.449997,93.300003,94.139999,94.139999,4424600
2013-02-22,94.269997,95.25,93.849998,95.25,95.25,4421300
2013-02-25,95.379997,96.779999,95.260002,96.139999,96.139999,9028000
2013-02-26,96.349998,96.57,96.050003,96.220001,96.220001,6451100
2013-02-27,95.360001,95.949997,95.110001,95.730003,95.730003,4326800
2013-02-28,95.709999,96.220001,95.510002,95.900002,95.900002,3967600
2013-03-01,95.68,95.82,94.959999,95.68,95.68,3823200
2013-03-04,95.599998,95.669998,94.870003,95.07,95.07,4636900
2013-03-05,95.540001,96.099998,95.330002,95.809998,95.809998,5643000
2013-03-06,95.949997,96.82,95.93,96.809998,96.809998,5052000
2013-03-07,96.639999,97.160004,96.639999,97.089996,97.089996,4566400
2013-03-08,98.129997,98.949997,98.029999,98.709999,98.709999,8838100
2013-03-11,98.459999,98.889999,98.279999,98.889999,98.889999,4853400
2013-03-12,98.860001,98.870003,98.529999,98.760002,98.760002,3856000
2013-03-13,98.739998,99.470001,98.540001,99.379997,99.379997,3896600
2013-03-14,99.360001,99.379997,98.900002,99.309998,99.309998,3649900
2013-03-15,98.970001,99.699997,98.82,99.669998,99.669998,6388000
2013-03-18,98.949997,99.339996,98.209999,98.57,98.57,3934500
2013-03-19,98.779999,98.989998,98.199997,98.400002,98.400002,4648500
2013-03-20,98.589996,98.900002,98.589996,98.769997,98.769997,3534900
2013-03-21,98.5,98.879997,98.419998,98.529999,98.529999,3523400
2013-03-22,98.519997,99.620003,98.519997,99.269997,99.269997,4160000
2013-03-25,99.459999,99.599998,98.120003,98.239998,98.239998,4932500
2013-03-26,98.349998,98.669998,98.260002,98.5,98.5,4434000
2013-03-27,98.190002,99.290001,98.18,98.900002,98.900002,4401700
2013-03-28,98.879997,99.779999,98.669998,99.690002,99.690002,3954700
2013-04-01,99.410004,99.68,98.849998,99.050003,99.050003,3155800
2013-04-02,99.400002,100.419998,99.029999,100.260002,100.260002,5136800
2013-04-03,100.209999,100.5,99.059998,99.25,99.25,4454400
2013-04-04,99.540001,100.809998,99.529999,100.629997,100.629997,5860600
2013-04-05,100.169998,101.470001,99.809998,101.419998,101.419998,5693000
2013-04-08,101.080002,101.5,100.849998,101.5,101.5,4163600
2013-04-09,101.5,101.5,100.57,101.059998,101.059998,3690400
2013-04-10,101.120003,101.739998,101.010002,101.489998,101.489998,3159400
2013-04-11,101.339996,102.470001,101.339996,101.989998,101.989998,4049400
2013-04-12,101.5,103.699997,101.5,103.589996,103.589996,5714000
2013-04-15,103.139999,103.440002,102.129997,102.150002,102.150002,5643600
2013-04-16,102.400002,103.050003,102.019997,103.040001,103.040001,3199300
2013-04-17,102.559998,103.110001,102,102.540001,102.540001,4191500
2013-04-18,102.080002,102.230003,100.099998,101.910004,101.910004,5696900
2013-04-19,100.580002,101.440002,99.449997,99.919998,99.919998,8227700
2013-04-22,99.349998,99.660004,98.379997,99.32,99.32,5620500
2013-04-23,99.269997,100.239998,99.209999,99.760002,99.760002,5753500
2013-04-24,100.089996,101.239998,100.089996,101.019997,101.019997,4593000
2013-04-25,101.269997,101.629997,100.849998,100.940002,100.940002,3529400
2013-04-26,100.830002,100.989998,100.400002,100.889999,100.889999,3113600
2013-04-29,101.559998,102.519997,101.150002,102.18,102.18,3417700
2013-04-30,102.269997,102.360001,101.559998,102.139999,102.139999,4205200
2013-05-01,101.980003,102.440002,101.330002,101.379997,101.379997,2720100
2013-05-02,101.459999,102.339996,101.120003,102.059998,102.059998,3821100
2013-05-03,102.919998,103.339996,102.550003,102.919998,102.919998,4109400
2013-05-06,102.760002,102.800003,102.050003,102.07,102.07,3314200
2013-05-07,102.089996,102.519997,101.790001,102.290001,102.290001,4304200
2013-05-08,102.279999,102.279999,100.760002,100.949997,100.949997,5228800
2013-05-09,100.779999,101.230003,99.459999,99.690002,99.690002,10628500
2013-05-10,99.949997,100.199997,99.400002,100.199997,100.199997,5036900
2013-05-13,100.019997,100.699997,99.800003,100.379997,100.379997,3154100
2013-05-14,100.480003,101.489998,100.440002,101.199997,101.199997,3810800
2013-05-15,101.300003,102.029999,101.300003,101.949997,101.949997,3402600
2013-05-16,101.580002,101.779999,100.839996,101.120003,101.120003,4251800
2013-05-17,101.099998,101.900002,100.800003,101.540001,101.540001,4015300
2013-05-20,101.239998,101.940002,101.239998,101.540001,101.540001,2233100
2013-05-21,101.650002,102.620003,101.419998,102.139999,102.139999,4078600
2013-05-22,102.18,102.400002,101.410004,101.739998,101.739998,4648200
2013-05-23,101.139999,101.510002,100.349998,101.029999,101.029999,13743100
2013-05-24,100.660004,100.660004,99.730003,100.290001,100.290001,13161000
2013-05-28,101.059998,101.940002,100.879997,101.239998,101.239998,14083800
2013-05-29,100.639999,100.639999,98.279999,99.050003,99.050003,8770700
2013-05-30,98.419998,98.589996,96.790001,97.07,97.07,8028900
2013-05-31,96.889999,97.709999,96.559998,96.57,96.57,5443400
2013-06-03,96.769997,97.989998,96.57,97.959999,97.959999,4224000
2013-06-04,98.010002,98.68,97.639999,98.370003,98.370003,4902300
2013-06-05,98.129997,98.160004,96.120003,96.419998,96.419998,5394800
2013-06-06,96.389999,96.830002,95.160004,96.68,96.68,5817300
2013-06-07,97.059998,98.690002,97,98.279999,98.279999,5036800
2013-06-10,99.800003,100.18,99.120003,99.529999,99.529999,5718400
2013-06-11,99.019997,99.489998,98.07,98.230003,98.230003,4812800
2013-06-12,98.739998,99.099998,98.07,98.239998,98.239998,4485200
2013-06-13,98.099998,99.07,97.870003,98.879997,98.879997,2927800
2013-06-14,98.830002,99.419998,98.230003,98.419998,98.419998,3351100
2013-06-17,99.300003,99.690002,98.300003,98.739998,98.739998,4884800
2013-06-18,98.980003,100.040001,98.949997,99.75,99.75,3340100
2013-06-19,99.709999,100.07,98.529999,98.809998,98.809998,3518200
2013-06-20,98.370003,98.68,96.620003,96.790001,96.790001,5550100
2013-06-21,97.360001,97.75,96.889999,97.230003,97.230003,7227000
2013-06-24,96.540001,97.709999,96.019997,97.290001,97.290001,4244500
2013-06-25,97.910004,97.989998,97.139999,97.519997,97.519997,3211300
2013-06-26,98.360001,99.139999,98.040001,98.839996,98.839996,3585500
2013-06-27,99.449997,99.82,99.129997,99.650002,99.650002,4497100
2013-06-28,99.510002,100.110001,98.93,99,99,5386400
2013-07-01,99.349998,100.300003,99.260002,99.82,99.82,4053500
2013-07-02,99.82,100.5,99.389999,99.93,99.93,3850500
2013-07-03,99.949997,100.559998,99.709999,100.349998,100.349998,1676300
2013-07-05,100.690002,100.839996,99.25,99.860001,99.860001,3933900
2013-07-08,100.279999,100.5,99.550003,99.879997,99.879997,4064300
2013-07-09,100.239998,100.370003,99.199997,99.989998,99.989998,4120100
2013-07-10,100.150002,100.360001,99.400002,99.980003,99.980003,3532400
2013-07-11,100.75,100.959999,99.760002,100.790001,100.790001,4064100
2013-07-12,100.589996,101.809998,100.5,101.580002,101.580002,4766800
2013-07-15,101.599998,101.730003,100.699997,100.75,100.75,4480700
2013-07-16,100.18,101.120003,99.470001,100.879997,100.879997,4406200
2013-07-17,100.050003,100.349998,99.300003,100.099998,100.099998,5377400
2013-07-18,100.480003,100.769997,99.989998,100.18,100.18,3401600
2013-07-19,100.199997,100.410004,99.529999,100.269997,100.269997,4508300
2013-07-22,97.75,97.93,97.059998,97.580002,97.580002,13209600
2013-07-23,97.550003,97.720001,96.68,96.760002,96.760002,6989300
2013-07-24,97.209999,97.400002,96.300003,96.660004,96.660004,5197900
2013-07-25,96.669998,97.589996,96.559998,97.489998,97.489998,4208100
2013-07-26,97.25,98.080002,96.919998,98.029999,98.029999,4561600
2013-07-29,97.959999,98.029999,97.389999,97.870003,97.870003,3592500
2013-07-30,98,98.540001,97.839996,98.370003,98.370003,4127400
2013-07-31,98.32,98.540001,97.629997,98.080002,98.080002,5343000
2013-08-01,98.620003,99.239998,98.32,99,99,3954600
2013-08-02,98.809998,99.199997,98.449997,99.199997,99.199997,3224300
2013-08-05,99.010002,99.440002,98.830002,99.309998,99.309998,3326400
2013-08-06,99.330002,99.400002,98.370003,98.690002,98.690002,3507200
2013-08-07,98.599998,98.989998,98.269997,98.330002,98.330002,3256400
2013-08-08,98.639999,98.989998,97.440002,98.040001,98.040001,4862300
2013-08-09,97.900002,98.400002,97.07,97.620003,97.620003,4041800
2013-08-12,97.489998,97.800003,97,97.040001,97.040001,3256800
2013-08-13,97.019997,97.099998,96.110001,96.449997,96.449997,5188300
2013-08-14,96.239998,96.370003,95.639999,96.110001,96.110001,5448700
2013-08-15,95.550003,95.910004,95.190002,95.389999,95.389999,4207500
2013-08-16,95.199997,95.5,95.010002,95.029999,95.029999,3324000
2013-08-19,95.120003,95.989998,95.050003,95.480003,95.480003,3126200
2013-08-20,95.510002,95.900002,95.360001,95.5,95.5,2827800
2013-08-21,95.410004,95.82,95.110001,95.110001,95.110001,3430600
2013-08-22,95.370003,95.690002,95.209999,95.459999,95.459999,15364400
2013-08-23,95.57,95.68,94.910004,95.129997,95.129997,12274200
2013-08-26,95.360001,95.940002,95.099998,95.309998,95.309998,3060000
2013-08-27,94.860001,95.190002,94.010002,94.839996,94.839996,4513100
2013-08-28,95,96.330002,95,96.080002,96.080002,5482500
2013-08-29,95.650002,95.980003,94.699997,94.860001,94.860001,4796600
2013-08-30,95,95.129997,94.139999,94.360001,94.360001,3993000
2013-09-03,95.099998,95.279999,94.120003,94.519997,94.519997,3672100
2013-09-04,94.5,95.360001,94.339996,95.160004,95.160004,2898800
2013-09-05,95.330002,96.459999,95.080002,95.660004,95.660004,4275300
2013-09-06,95.870003,96.75,95.25,96.260002,96.260002,4485800
2013-09-09,96.220001,96.790001,96.209999,96.449997,96.449997,3525200
2013-09-10,97.099998,97.360001,96.5,96.889999,96.889999,4984300
2013-09-11,96.660004,97.459999,96.370003,97.459999,97.459999,3928600
2013-09-12,97.480003,97.849998,97.07,97.18,97.18,4277300
2013-09-13,97.339996,97.650002,97.129997,97.349998,97.349998,2668700
2013-09-16,97.879997,98.169998,97.400002,97.709999,97.709999,3490900
2013-09-17,97.580002,98.360001,97.489998,97.919998,97.919998,3256900
